ID,latitude,longitude,address,state,town,pinno,verified
19807,19.1001765,72.898269,subhash nagar mohili asalpha 400072,maharashtra,mumbai,400072,Y
19808,19.1153375,72.9077913,shop no 3 cypress central avenue road powai  400076,maharashtra,mumbai,400076,Y
19822,19.0866049,72.9127965,sahakar market opposite building no 106 pantnagar ghatkopar east 400075,maharashtra,mumbai,400075,Y
19823,19.1141272,72.9358945,shop no 78 gajaan maharaj chok billing no 56 mumbai 400083,maharashtra,mumbai,400083,Y
19824,19.0848195,72.9127189,bldg no 185 drushti sapphire pant nagar ghatkopar east mumbai 400075,maharashtra,mumbai,400075,Y
19834,19.1149472,72.9386954,shop no 2 kannamwar nagar 2 mumbai 400083,maharashtra,mumbai,400083,Y
19836,19.1183582,72.9375912,shop no 24 patidar complex kannamwar nagar 2 opp police s mumbai 400083,maharashtra,mumbai,400083,Y
19837,19.1218077,72.9399889,janta market bidg no 103 kannamwar nagar 2 mumbai 400083,maharashtra,mumbai,400083,Y
19838,19.0506343,72.826985,pearl haven apartments shop 13ground floor mumbai 400050,maharashtra,mumbai,400050,Y
19841,19.0177067,72.8661522,2v88p7j rj gaikwad rd wadala eastr j gaikwad wadala wadala mumbai 400037,maharashtra,mumbai,400037,Y
19843,19.1737082,72.9634881,8 gavanpada rd gavanpada mahakali nagar mulund east 400081,maharashtra,mumbai,400081,Y
19847,19.0998581,72.8886447,shop no4 vishal nivash lokmany tilak nagar mumbai 400072,maharashtra,mumbai,400072,Y
19848,19.1716254,72.9576803,9 lokmanya tilak rd hanuman chowk mulund east mumbai maharashtra 400081,maharashtra,mumbai,400081,Y
19849,19.1270079,72.8334998,shop no 4a near dmart opp apna bazar jp road dn naga andheri west mumbai 400058,maharashtra,mumbai,400058,Y
19860,19.1250376,72.8649639,shop no14new malinee chs 42 mahakali caves road mumbai 400093,maharashtra,mumbai,400093,Y
19865,19.0776731,72.8238511,439 kashi krishna kung shri ram mandir road mumbai 400052,maharashtra,mumbai,400052,Y
19867,19.167638,72.9510466,shop no 7heritage holi ambika nagar j n road mumbai 400080,maharashtra,mumbai,400080,Y
19875,19.2274922,72.822081,near bhagyalaxmi medical plot no 87 shop no 6  400092,maharashtra,mumbai,400092,Y
19877,19.2052236,72.8514242,bajaj cross road kandivali west  400067,maharashtra,mumbai,400067,Y
19880,19.2153898,72.8312594,shop no 1 charkop gandhar co shop no 1 charkop gandhar co shop no 1 charkop gandhar co 400067,maharashtra,mumbai,400067,Y
19881,19.2187636,72.8192299,shop no 10charkop annapurna chs ltdplot no 5sector 8  400067,maharashtra,mumbai,400067,Y
19886,19.2173165,72.8500884,shop no10 bldg no3 mulji nagar saibaba nagar  400092,maharashtra,mumbai,400092,Y
19892,19.0222054,72.8698765,raval pada sangam nagar  antop hill mumbai   400037,maharashtra,mumbai,400037,Y
19893,19.0581915,72.8381155,shop no4 114 ali manzil station road  bandra w 400050,maharashtra,mumbai,400050,Y
19896,19.1112252,72.9303032,shop no 1 sai deep chs vikhroli best depo mumbai 400083,maharashtra,mumbai,400083,Y
19900,19.0441641,72.8546622,shop no a153 haji alli chawl indra nager mumbai 400017,maharashtra,mumbai,400017,Y
19913,19.1458257,72.8427855,shop no 5 swami vivekanand road opp ajit glass shukla estate oshiwara jogeshwari 400102,maharashtra,mumbai,400102,Y
19915,19.1381436,72.8427608,shop no 06 prathmesh kutir vhs opp agarwal estate  400102,maharashtra,mumbai,400102,Y
19917,19.1458176,72.8335399,ganesh nagar link road near iqra chemist behram baug joges  400102,maharashtra,mumbai,400102,Y
19918,19.2575736,72.8615517,cs road  opp veera medical anand nagar  400068,maharashtra,mumbai,400068,Y
19921,19.1456676,72.8311217,602 new link rd adarsh nagar andheri west dhaka mumbai  400047,maharashtra,mumbai,400047,Y
19932,19.12051626,72.84800731,nibalkar chawl vivekanand nagar dutt mandir road vakola mumbai 400055,maharashtra,mumbai,400055,Y
19933,19.0058433,72.845795,azgar manzil junction of jerbai wadia rd bhoiwada 400012,maharashtra,mumbai,400012,Y
19945,19.1037986,72.91481,135a kaveri society road no1 parksite mumbai 400079,maharashtra,mumbai,400079,Y
19947,19.1313266,72.9281703,sno 4kanjurmarg station rd ambedkar nagar kanjurmarg w bhandup west mumbai 400078,maharashtra,mumbai,400078,Y
19949,19.1637116,72.9464758,shop no 4 sambhav opp jain mandir sarvoday nagar mumbai 400080,maharashtra,mumbai,400080,Y
19950,19.1811783,72.94066,shop no 12 willows twin tower lbs rd nr cypress swapna nagar mumbai 400080,maharashtra,mumbai,400080,Y
19973,19.2000792,72.8716376,shop no46 whispering plam shopping centre lokhandwala  400101,maharashtra,mumbai,400101,Y
19975,19.215674,72.8668269,vasant marvel rd kandivali asha nagar kandivali east mumbai maharashtra 400066,maharashtra,mumbai,400066,Y
19979,19.1821492,72.8370798,shop no 2 a1 link palace chs rajan pads pg road opp  400064,maharashtra,mumbai,400064,Y
19980,19.0648516,72.8808185,shop no4 kurla east jagruti nagar police colony kurla mumbai 400024,maharashtra,mumbai,400024,Y
19985,18.9883046,72.841216,shop no 17irani chwal g d ambekar marg kalachouki shop no2white house 400033,maharashtra,mumbai,400033,Y
19990,19.0338092,72.896035,near shiv sena office rcmarg vashinaka chembur mumbai 400074,maharashtra,mumbai,400074,Y
19991,19.033496,72.8960346,12 hill veiw tower svp nagar rc marg mumbai 400074,maharashtra,mumbai,400074,Y
20003,19.0967798,72.8518674,sawant sadan nehru rd vile parle east mumbai 400057,maharashtra,mumbai,400057,Y
20008,19.12896,72.8680983,5 ratan deep niwas mahakali caves road andheri east mumbai 400093,maharashtra,mumbai,400093,Y
20013,19.0555511,72.835652,premises shop no 4 11a opp hill road bandra mumbai 400078,maharashtra,mumbai,400078,Y
20015,19.0483651,72.8560655,220 ground floor rajiv gandhi nagar um thevar marg mumbai 400017,maharashtra,mumbai,400017,Y
20020,19.2133924,72.8548892,shop6 nearmunshi chat shop6 nearmunshi chat shop6 nearmunshi chat 400101,maharashtra,mumbai,400101,Y
20024,19.2004327,72.8419732,shop no 1 opposite thakur pla kandivali irani wadi kandivali west 400067,maharashtra,mumbai,400067,Y
20039,19.1176175,72.8802045,opp seven hills hospital marol maroshi road mumbai 400059,maharashtra,mumbai,400059,Y
20049,19.0776404,72.8628282,shop no 2 gokul hormony shop no 2 gokul hormony shop no 2 gokul hormony 400098,maharashtra,mumbai,400098,Y
20055,19.1409418,72.7916639,shop no4 shivaji nagar shop no4 shivaji nagar shop no4 shivaji nagar 400061,maharashtra,mumbai,400061,Y
20064,19.1301368,72.8645559,shagun blg no 289 shop no 12 shere punjab society mumbai 400093,maharashtra,mumbai,400093,Y
20072,19.165902,72.8618803,aarey colony goregaon mumbai 400063,maharashtra,mumbai,400063,Y
20079,19.2525297,72.8646623,shop no 5 sunlit shopping complex  sv road dahisar east 400068,maharashtra,mumbai,400068,Y
20080,19.2453797,72.8606436,manav kalyanvivekananda marg western railway colony maratha colony dahisar east 400068,maharashtra,mumbai,400068,Y
20083,19.1105567,72.8443633,lallubhai park rd 2snehadhara  society navpada t e colony vile parle west mumbai 400058,maharashtra,mumbai,400058,Y
20085,19.2509265,72.8655746,shop no 28 sn dubey rd mumans rawalpada dahisar east mumbai maharashtra 400068,maharashtra,mumbai,400068,Y
20087,19.1185978,72.9303471,shop no 2 ground floor shammi qureshi chal no 1 ganesh marg tagore nagar vikhroli east 400083,maharashtra,mumbai,400083,Y
20090,19.1663335,72.8461926,shop no 4 gogri niwas aarey opposite ambabai mandir jawahar nagar 400062,maharashtra,mumbai,400062,Y
20094,19.1291053,72.8258044,1bldg no1 guru nagar shop no four bungalows andheri west mumbai 400053,maharashtra,mumbai,400053,Y
20096,19.1206303,72.8268233,claasic bakery next to zaf he ganesh nagar dnnagar andheri west mumbai 400058,maharashtra,mumbai,400058,Y
20097,19.2520999,72.8585579,shop no 5 municipal hospital opposite dahisar railway stati mhatre wadi dahisar west 400068,maharashtra,mumbai,400068,Y
20101,19.1109062,72.8629068,nr kalghidar school shriniwas bagarka road bamanpuri jb ngr andheri east mumbai 400059,maharashtra,mumbai,400059,Y
20103,19.1763855,72.9493999,shop no 1 vasudha apartment b p singh road near gym mumbai 40080,maharashtra,mumbai,40080,Y
20104,19.1581562,72.9336435,shop no 2 mayuresh park  k  g  031 lake rd bhandu  sonapur bhandup west 400078,maharashtra,mumbai,400078,Y
20121,19.1807313,72.9392848,shop no 20 gr flour silver bldg mulund west mumbai 400082,maharashtra,mumbai,400082,Y
20122,19.1517134,72.9387923,shop no3 nr tikitar company village road bhandup w mumbai 400078,maharashtra,mumbai,400078,Y
20124,19.0789346,72.8585194,shop no5 ground flr  kadri manzil kalina old cst road mumbai 400029,maharashtra,mumbai,400029,Y
20125,19.1764198,72.9530955,shop no 1 marudhar bldg ns road  mulund west mumbai 400080,maharashtra,mumbai,400080,Y
20126,18.97045,72.840521,shop no 12 love ln corner mazgaon  400010,maharashtra,mumbai,400010,Y
20135,19.2161898,72.8338664,shop no 12 arch profile build plot no145sect no 6 charkop 400067,maharashtra,mumbai,400067,Y
20144,19.1656881,72.8525516,ramnik laliwala chawl off aarey cross road dada sah peru baug jay prakash nagar 400063,maharashtra,mumbai,400063,Y
20152,19.1398244,72.8437248,shop no 04 markaz view bldg  sv road  400102,maharashtra,mumbai,400102,Y
20159,19.2048454,72.8717156,shop no 63 e1 ground floor sarova complex kandival e mumbai 400101,maharashtra,mumbai,400101,Y
20162,19.2050972,72.8717803,shop no 71 d wing sarowa com simla nagar kandivali east c no 1 sarowa gali no 5 kan 400101,maharashtra,mumbai,400101,Y
20163,19.248857,72.8631524,c4 shivshakti complex vrindavan road  400068,maharashtra,mumbai,400068,Y
20171,19.0428733333333,72.852375,shop no 39agaswadi dharavi x road dharavi mumbai 400017,maharashtra,mumbai,400017,Y
20179,19.11082077,72.862946,shop no 3rajveer royals next to dragonfly hotel  400093,maharashtra,mumbai,400093,Y
20180,19.0069357,72.8410969,shop1 narayan shivajichawl bhnd merwan cake ba rd parel  400012,maharashtra,mumbai,400012,Y
20194,19.1287121,72.8221958,shop 44 ratan nagar ln evers no2 ratan nagar seven bungl andheri west mumbai 400058,maharashtra,mumbai,400058,Y
20206,19.2041897,72.8249905,shop 3nilkant nager shop 3nilkant nager shop 3nilkant nager 400067,maharashtra,mumbai,400067,Y
20211,19.1550033,72.8456704,shop no 5 umashankar mishra chawl sv road oop adani electricity goregaon west 400104,maharashtra,mumbai,400104,Y
20212,19.1519559,72.8442461,swami vivekananda rd jawahar nagar goregaon west 400104,maharashtra,mumbai,400104,Y
20213,19.2037393,72.8296008,shop no 890feet roaddp roadgandhi nager kandivali mumbai 400067,maharashtra,mumbai,400067,Y
20214,19.2035232,72.8280129,shop 28pooja enclavenear shop 28pooja enclavenear shop 28pooja enclavenear 400067,maharashtra,mumbai,400067,Y
20220,19.2542704,72.8565326,shop no6 nanddham bp rd  kanderpada dahisar road kanderpada dahisar 400068,maharashtra,mumbai,400068,Y
20224,19.2509704,72.8480278,12 bhawani compound ganpat patil ngr  new link roa  400103,maharashtra,mumbai,400103,Y
20238,19.2444696,72.8633679,shop no 7 datta krupa chs ltd shailendra ngr dahisar 400068,maharashtra,mumbai,400068,Y
20249,19.213779,72.8673264,shop no 7 gokul nagari 1 awing w ex highway thakur complex kandivali e 400101,maharashtra,mumbai,400101,Y
20255,19.2148092,72.8505847,krishna apartmentswami viveka ananda rd kandivali poisar kandivali west mumbai 400067,maharashtra,mumbai,400067,Y
20256,19.1982601,72.8360599,shop no 78 shreeji aspire sra buildinggb marg malad w mumbai 400064,maharashtra,mumbai,400064,Y
20257,19.1910456,72.8312493,shop no 23 guru krupa bld near rudra medical  evershine  400064,maharashtra,mumbai,400064,Y
20260,19.1733307,72.9619834,shop no 9 rama ratan bldg gavanpada mulund east 400081,maharashtra,mumbai,400081,Y
20264,19.1603819,72.8428586,no2 vishwa mangal chs build a wing shop no2 siddharth n goregaon west mumbai maharas 400062,maharashtra,mumbai,400062,Y
20267,19.2006457,72.8214275,e17 new bhoomi parkll opp government hospital jankalyaan  400095,maharashtra,mumbai,400095,Y
20273,19.1314443,72.8380617,shop no 12 sainath shopping centre veera desai road andheri west mumbai 400058,maharashtra,mumbai,400058,Y
20281,19.2405265,72.8695546,shop no 1920 aradhna chs shiv vallabh road hanuman tekdi rd ashok van 400066,maharashtra,mumbai,400066,Y
20290,19.1664912,72.9499799,shop no 1 suparshav bidg sarvodaya nagar mulund w  400080,maharashtra,mumbai,400080,Y
20296,19.0551433,72.8296641,shop no 8 natraj chs hill rd opp st stanislaus high schoo bandra west mumbai maharasht 400050,maharashtra,mumbai,400050,Y
20299,19.1275506,72.8311196,shop no 2 1b wing sitladevi chs ltd opp indian oil nagar dnnagar lonk rd andheri 400053,maharashtra,mumbai,400053,Y
20301,19.1410135,72.7904243,gala no34 gate no2 shivaji nagar madh jetty rd  400061,maharashtra,mumbai,400061,Y
20306,19.1992202,72.8202901,hemal apartment shop no 3 hemal apartment shop no 3 hemal apartment shop no 3 400095,maharashtra,mumbai,400095,Y
20307,19.2133917,72.8408267,mahavir nagar panchsheel garden mohan nagar  kandivali west 400067,maharashtra,mumbai,400067,Y
20309,19.2031925,72.8387601,shop no 6 shanti apartment near royal dry fruits  400067,maharashtra,mumbai,400067,Y
20310,19.21228,72.8380383,shop no a8 blue tulip opp shyam satsang bhawan ekata nagar kandivali 400067,maharashtra,mumbai,400067,Y
20316,19.1877452,72.8607868,kishor niwas shop no7 kurar village malad e mumbai 400097,maharashtra,mumbai,400097,Y
20321,19.1611272,72.8345993,shop no23 cifat nr bangur nag goregaon west  400062,maharashtra,mumbai,400062,Y
20332,19.2196857,72.8339589,vishsl co op hsg shop no 2  sector 8 kandivali west maharashtra 400067,maharashtra,mumbai,400067,Y
20337,19.1892493,72.8197162,gate no 6 malwai malad  400095,maharashtra,mumbai,400095,Y
20343,19.2565532,72.8557476,shop no 10 radha raman chs bapu bhagwe road kandarpada dahisar w mumbai 400068,maharashtra,mumbai,400068,Y
20350,19.2071167,72.8663483,shop no 11 satyam building thakur complex kandivall e mumbai 400101,maharashtra,mumbai,400101,Y
20355,19.2214651,72.8533061,sundarabai gangadhar marg meghdoot hari om nagar borivali west mumbai 400092,maharashtra,mumbai,400092,Y
20362,18.9587513,72.8370904,ground floor plat no 110 shop ground floor plat no 110 shop ground floor plat no 110 shop 400009,maharashtra,mumbai,400009,Y
20363,19.1779639,72.8475835,shop 1 mansarovar bldg chs chincholi phatak rd near chin malad chincholi phatak malad 400064,maharashtra,mumbai,400064,Y
20364,19.2513388,72.8461269,3 ic colony rd ganpat patil  nagar navagaon dahisar west mumbai maharashtra 400103,maharashtra,mumbai,400103,Y
20373,19.2409597663209,72.8584248851985,shop no 3 amrat apt jaywant sawant rd  400068,maharashtra,mumbai,400068,Y
20374,19.2383258,72.8480202,shop no 1pushkar building dn mhatre road  near gopal pharma  400103,maharashtra,mumbai,400103,Y
20377,19.225923,72.8547568,shop no 1 sai leela coop s mall opp moksh plaza borivali west 400092,maharashtra,mumbai,400092,Y
20384,19.227665,72.8386458,prathamesh leela chs ltd prathamesh leela chs ltd prathamesh leela chs ltd 400091,maharashtra,mumbai,400091,Y
20386,19.0762796765193,72.8231296129525,shop no4 house no14 ground floor dandeshwar bhuvan ram  400052,maharashtra,mumbai,400052,Y
20391,19.1752528,72.9516977,4 new lalan bldg pk road mulund west  400080,maharashtra,mumbai,400080,Y
20395,19.0974977,72.9077421,golibar rd jagdusha nagar ghatkopar west 400086,maharashtra,mumbai,400086,Y
20401,19.2238496,72.8465987,shop no3 shivtirth chsl unique abode kastur park shimpoli roadborivaliw 400092,maharashtra,mumbai,400092,Y
20405,19.1137544,72.8357861,om satyadeep society gulmohar road mumbai 400049,maharashtra,mumbai,400049,Y
20408,19.0094216,72.8423065,dr baba saheb ambedkar rd hindmata radhika saikripa dadar east mumbai 400014,maharashtra,mumbai,400014,Y
20411,19.2552387,72.8608424,shop no7 near gaondevi templ save nagar jaya nagar housing society dahisar east 400068,maharashtra,mumbai,400068,Y
20418,19.0645826,72.8762674,22 hasan ali irani bldg smmarg near kurla police  400070,maharashtra,mumbai,400070,Y
20434,19.2026173,72.8530039,shop no 78 ramkunj chawl akroli road  opp kashi dary  400101,maharashtra,mumbai,400101,Y
20436,19.1972318,72.874467,ship no7 indraprasth building lokhandwala kandivali east 400067,maharashtra,mumbai,400067,Y
20438,19.1212179,72.8268593,juhu abhishek bldg juhu versova link rd andheri west 400053,maharashtra,mumbai,400053,Y
20444,19.2085631,72.8185499,shop no dharti building 6 ambedkar rd kandivali charkop kandivali west 400067,maharashtra,mumbai,400067,Y
20445,19.2172503,72.8339402,shop no 1 jupiter socity opp shree gen  st sec 3  400067,maharashtra,mumbai,400067,Y
20458,19.1628392,72.8458247,shop no 10 11  36 ground f hiren shopping centre swami v opp mcgm ward office goregao 400062,maharashtra,mumbai,400062,Y
20460,19.0696501,72.8463359,2a patel cheap jay hind nager khar east  400051,maharashtra,mumbai,400051,Y
20465,19.2237683,72.8562754,shop no 3 gopinath niwas dattapada rd borivali east  400066,maharashtra,mumbai,400066,Y
20473,19.2131842,72.8630662,near genesh medical shop no 24 crown building  400066,maharashtra,mumbai,400066,Y
20484,19.1920428,72.8438068,shoo no4 ashvin apt marve road  400064,maharashtra,mumbai,400064,Y
20486,19.189522,72.8343945,shop no 5 shankar darshan evershine nagar near moovi tim  400064,maharashtra,mumbai,400064,Y
20491,18.9674431,72.8279156,shop no31 ziya apartment ground floor 264 belasis mumbai 400008,maharashtra,mumbai,400008,Y
20493,19.1508681,72.9375188,lal bahadur shastri marg battipada bhandup west  400078,maharashtra,mumbai,400078,Y
20494,19.1240438,72.9165659,shop no 19a gokhale nagar r opposite iit main gate bsnl c powai mumbai 400076,maharashtra,mumbai,400076,Y
20500,19.1954214,72.8363332,ambewadi mithchowki malad west mumbai 400064,maharashtra,mumbai,400064,Y
20504,19.2013972,72.8330698,shop no1 shastri lane gandhi nagar police chowki rd pposite budh vihar mandir 400067,maharashtra,mumbai,400067,Y
20515,19.1049604,72.8955283,gala no dpk compound gala no dpk compound gala no dpk compound 400072,maharashtra,mumbai,400072,Y
20516,19.0706531,72.9014515,shop no 6 pestom sagar rd no 4 amar mahal  400089,maharashtra,mumbai,400089,Y
20518,19.1088415,72.8557676,unit number 1  koldongri  cooperative society  parsiwada sahar rd chakala 400099,maharashtra,mumbai,400099,Y
20520,19.1583615,72.9374623,shop no 2 mayuresh srushti opp asian paints near shangrila  400078,maharashtra,mumbai,400078,Y
20521,19.1365733,72.9343917,shop no1 vs marg datar colony rd datar colony bhandup east mumbai 400042,maharashtra,mumbai,400042,Y
20522,19.0645833,72.89338,shop no1 kanishka bldg 12 shell colony road near godrej chembur e mumbai 400071,maharashtra,mumbai,400071,Y
20527,18.9944236,72.8497968,shop no 4 khimji vishram buil opp swan mill bus stop near sundar tower sewri 400015,maharashtra,mumbai,400015,Y
20531,19.2112509,72.8207102,shop no 1sulochana apartment shop no 1sulochana apartment shop no 1sulochana apartment 400067,maharashtra,mumbai,400067,Y
20533,19.2295726,72.8428184,shop no 3shushila co op society lt road vazira naka borivali w mumbai 400091,maharashtra,mumbai,400091,Y
20536,19.2260367,72.8419769,pm kulkarni rd vazira borivali west  400092,maharashtra,mumbai,400092,Y
20537,19.22865,72.8510488,shop 123 ganesh darshan chs ltroad borivali west  400092,maharashtra,mumbai,400092,Y
20538,19.1869835,72.862338,shop no3 karim shabana chawl near ramesh hotel kurar village malad west 400097,maharashtra,mumbai,400097,Y
20543,19.1102757,72.866136,shop no7 ayushi apartment bld building no 1 a wing j b nagar andheri east 400059,maharashtra,mumbai,400059,Y
20546,19.0742057,72.8280417,shop number 3  4 ground floo  anand vihar cooperative hous dhurandar marg 20th b rd 400052,maharashtra,mumbai,400052,Y
20551,19.1487681,72.8341112,shop no 2 yadav dairy sumukh hight near om heera pa anand nagar andheri west 400102,maharashtra,mumbai,400102,Y
20556,19.1513039,72.9280691,nardas nagar gadav naka bhandup west  400078,maharashtra,mumbai,400078,Y
20560,19.0471595,72.9409421,samata nagarvanikaran gate samata nagarvanikaran gate samata nagarvanikaran gate 400088,maharashtra,mumbai,400088,Y
20561,19.1079577,72.8618056,tarun bharat soc near orient hotel  400099,maharashtra,mumbai,400099,Y
20565,19.1188232,72.9356995,shop no 5 nr bldg no 54 group no75tagore nagar rd ashok nagar vikhroli 400083,maharashtra,mumbai,400083,Y
20567,19.0552905,72.8307345,139 second floor  hill rd ranwar  bandra west 400050,maharashtra,mumbai,400050,Y
20574,19.190061,72.8724037,shop no 3 shivaji chawl appa pada malade 400097,maharashtra,mumbai,400097,Y
20575,19.1896564,72.8665191,shivaji nagar road appa pada rd kurar village malad east  400097,maharashtra,mumbai,400097,Y
20577,19.129925,72.8701783,shop no 24 shakil nivash mahakali raod  400093,maharashtra,mumbai,400093,Y
20579,19.0608647,72.8814578,shop no 4sampada society kurla east  400024,maharashtra,mumbai,400024,Y
20585,19.1643364,72.9489505,ashoknagar police outpost indira nagar rd indira nagar mulund west mumbai 400080,maharashtra,mumbai,400080,Y
20588,19.1636299,72.9468963,shop no 6 chandra apartment nahur rd sarvodaya parshwanat nagar hira nagar mulund west 400080,maharashtra,mumbai,400080,Y
20591,19.1062007,72.8895036,ground floor crescent business square shop khairani rd opp gundecha onc 400072,maharashtra,mumbai,400072,Y
20594,19.1006224,72.9182518,nivlekar rd nivlekar rd nivlekar rd 400086,maharashtra,mumbai,400086,Y
20596,19.0698442,72.8970483,shop no 9 bldg no 14 shop no 9 bldg no 14 shop no 9 bldg no 14 400089,maharashtra,mumbai,400089,Y
20604,19.1178639,72.9400717,shop no 33 shri swayambhu ganesh mandir road opp build kannamwar nagar ii vikhroli 400083,maharashtra,mumbai,400083,Y
20609,19.0703691,72.8958827,jai hind chs shop no 11 b wi asmi gardens building no 80 road no 13 tilak nagar mumba 400089,maharashtra,mumbai,400089,Y
20612,19.100904,72.884206,shop no 24 vijay bldg no1 kurla andheri road mumbai 400072,maharashtra,mumbai,400072,Y
20614,19.1753587,72.9514961,shop no2 bellow ashwini hospi pk road panch rasta  400080,maharashtra,mumbai,400080,Y
20621,19.0270745,72.8730426,3444 bhartiya kamala nagar wadala e antop hill 400037,maharashtra,mumbai,400037,Y
20624,19.0050707,72.8515976,shop no 4 sadanand bldg saint anthony street kalina santacruz east mumbai 400029,maharashtra,mumbai,400029,Y
20626,19.0789183,72.8532237,siddharth nagar rd siddharath nagar vakola santacruz east  400055,maharashtra,mumbai,400055,Y
20634,19.0262733,72.8742523,din bandhu nagar sp road hussainya masijd wadala east mumbai 400037,maharashtra,mumbai,400037,Y
20636,19.0815502,72.8547193,jawaharlal nehru rd  p and t colony vakola  santacruz east mumbai 400055,maharashtra,mumbai,400055,Y
20638,18.9763448,72.8332771,172194arsiwala mansion dr ambedkar rd byculla mumbai 400027,maharashtra,mumbai,400027,Y
20640,19.093553,72.8823093,ambetakar chowk ak road jamri mari kurla  400072,maharashtra,mumbai,400072,Y
20641,19.0657312,72.8956595,shop no 14 a anand tower bld shanta jog marg indira nagar tilak nagar kurla mumbai ma 400089,maharashtra,mumbai,400089,Y
20645,19.2106951,72.8391302,19 panchsheel garden mahavir nagar kandivali west  400067,maharashtra,mumbai,400067,Y
20650,19.1243624,72.8419761,jp road near axis bank andheri west  400053,maharashtra,mumbai,400053,Y
20653,19.0718925,72.8289911,gymkhana shop no03 kalpvruk madhu vihar 13 19th rd near janta chawl dr ambedkar 400052,maharashtra,mumbai,400052,Y
20654,19.0729054,72.8270376,shop no 3 firdous apts shop no 3 firdous apts shop no 3 firdous apts 400052,maharashtra,mumbai,400052,Y
20656,19.0734322,72.8293431,shop no7 bhagwan niwas 18th rd khar khar west 400052,maharashtra,mumbai,400052,Y
20657,19.1174709,72.8842157,pinto house  ground flr  plot no 3 116  marol coop indestatemakhwana rdandheri 400059,maharashtra,mumbai,400059,Y
20665,19.1135367,72.8419869,866 shiv ashish swami vivekananda rd andheri west vile parle 400058,maharashtra,mumbai,400058,Y
20666,19.0814991,72.8502375,g1 kaatyayni enclave datta man bridge vakola santacruz east 400055,maharashtra,mumbai,400055,Y
20668,19.2016429,72.8213313,shop no 9 bhoomi park road jankalyan nagar malad west mumbai 400095,maharashtra,mumbai,400095,Y
20671,19.0516487,72.8941842,411 b hemu kalani marg sindhi society chembur  400071,maharashtra,mumbai,400071,Y
20672,19.2588212,72.8518392,a02sai complexoff link road zen garden road kandarpada dahisar west 400068,maharashtra,mumbai,400068,Y
20676,19.0642401,72.8552573,shop no 1164 plot no 11 gr fl bharat nagar bkc  400051,maharashtra,mumbai,400051,Y
20677,19.1289889,72.8255896,shop no 8 ashish chs ltd shriniwas bagarka marg jb nagar andheri east mumbai 400059,maharashtra,mumbai,400059,Y
20684,19.2244683,72.861022,shop no 5 vijay niwas  dattpad road  near lohar sutar hall  borivali east mumbai 400066,maharashtra,mumbai,400066,Y
20691,19.0827475,72.8409724,kabra shop no4 ajanta phirozshah mehta rd santacruz west mumbai maharashtra 400054,maharashtra,mumbai,400054,Y
20692,19.0984838,72.8927551,shop no 5 dhanlaxmi  aglink road tilak road sakinaka  400072,maharashtra,mumbai,400072,Y
20696,19.17272,72.8750075,shop no103 hanuman nagar film city goregaon 400065,maharashtra,mumbai,400065,Y
20698,19.0869036,72.8382778,3rpqq8p swami vivekananda rd khira nagar santacruz west 400054,maharashtra,mumbai,400054,Y
20704,19.1733423,72.8772803,gd ward muncipal colony sec sector a goregaon 400065,maharashtra,mumbai,400065,Y
20706,19.0964351,72.8876959,sakinaka tilak nagar 90 feet rd andheri east 400072,maharashtra,mumbai,400072,Y
20709,19.05332,72.8944542,mono rail pillar number 2  ramakrishna chemburkar marg charai sindhi society 400071,maharashtra,mumbai,400071,Y
20710,19.0537271,72.9357952,3w4qw6f galli number 4 mandala mankhurd mumbai  400043,maharashtra,mumbai,400043,Y
20714,19.169771,72.95684,shop no 19 sant ramdas marg mulund e  400080,maharashtra,mumbai,400080,Y
20716,19.0514685,72.9318597,1 mankhurd w pmg colony mankhurd mumbai  400043,maharashtra,mumbai,400043,Y
20718,19.0499116,72.9324586,baba sahab ambedkar nagar sayan panvel haywev road  400043,maharashtra,mumbai,400043,Y
20722,19.0650349,72.8921075,shop no1shell colony road oppbldg no25 chembur  400071,maharashtra,mumbai,400071,Y
20724,19.049958,72.9324623,baba sahab ambedkar nagar sayan haywev  400088,maharashtra,mumbai,400088,Y
20726,19.2007775,72.8632062,shop no 18 bhoomi legend bildinig sambhji nagar akroli  400101,maharashtra,mumbai,400101,Y
20729,19.187795,72.8508616666667,shop no 7ganesh bhuvan daftary roadnext to khau gali  400097,maharashtra,mumbai,400097,Y
20733,19.1028137,72.9163255,ghatkopar vikhroli park site parksite colony vikhroli west  400079,maharashtra,mumbai,400079,Y
20740,19.0757177,72.8421846,123 dawa bulding compound road 7 golibar road  400055,maharashtra,mumbai,400055,Y
20741,19.0882217,72.9025143,e9 vikram apt  lbs marg new manekial estate ghatkopafr west mumbai 400086,maharashtra,mumbai,400086,Y
20742,19.1178195,72.9036488,shop no 3 bihar building  powai mumbai 400076,maharashtra,mumbai,400076,Y
20744,18.9989816,72.846631,4 g d ambekar rd parel village parel mumbai 400012,maharashtra,mumbai,400012,Y
20746,19.1516874,72.9387498,shop no 03arihant chawl  village road bhandup west  400078,maharashtra,mumbai,400078,Y
20750,19.1059406,72.913476,nr bus stop anand gad vikhroli park site varsha nagar vikhroli west 400079,maharashtra,mumbai,400079,Y
20753,19.2057522,72.8782732,shop no 4 laxmi nagar damu nagar near sharda hotel damu nagar kandivali e 400101,maharashtra,mumbai,400101,Y
